gbifID,species,genus,family,class,phylum,file_name
1230246813,Prunella modularis,Prunella,Prunellidae,Aves,Chordata,Chordata/Aves/Prunellidae/Prunella/Prunella_modularis/1230246813.mp3
1143570943,Zenaida auriculata,Zenaida,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Zenaida/Zenaida_auriculata/1143570943.mp3
1229951427,Chen caerulescens,Chen,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Chen/Chen_caerulescens/1229951427.mp3
779846342,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846342.mp3
1229954204,Perdix perdix,Perdix,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Perdix/Perdix_perdix/1229954204.mp3
1052811427,Passer domesticus,Passer,Passeridae,Aves,Chordata,Chordata/Aves/Passeridae/Passer/Passer_domesticus/1052811427.mp3
1143514441,Amazona pretrei,Amazona,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Amazona/Amazona_pretrei/1143514441.mp3
893475472,Iduna pallida,Iduna,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Iduna/Iduna_pallida/893475472.mp3
779868571,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868571.mp3
779858654,Locustella naevia,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_naevia/779858654.mp3
779868539,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868539.mp3
1249269536,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1249269536.mp3
779863196,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863196.mp3
779852661,Dendrocopos major,Dendrocopos,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Dendrocopos/Dendrocopos_major/779852661.mp3
1143567704,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1143567704.mp3
779852080,Cuon alpinus,Cuon,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Cuon/Cuon_alpinus/779852080.mp3
1143515232,Philomachus pugnax,Philomachus,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Philomachus/Philomachus_pugnax/1143515232.mp3
1229953698,Lophura diardi,Lophura,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Lophura/Lophura_diardi/1229953698.mp3
779851026,Coccothraustes coccothraustes,Coccothraustes,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Coccothraustes/Coccothraustes_coccothraustes/779851026.mp3
1229953264,Geronticus eremita,Geronticus,Threskiornithidae,Aves,Chordata,Chordata/Aves/Threskiornithidae/Geronticus/Geronticus_eremita/1229953264.mp3
779848157,Canis lupus,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_lupus/779848157.mp3
1229953229,Ephippiorhynchus asiaticus,Ephippiorhynchus,Ciconiidae,Aves,Chordata,Chordata/Aves/Ciconiidae/Ephippiorhynchus/Ephippiorhynchus_asiaticus/1229953229.mp3
1143515409,Ptilinopus melanospilus,Ptilinopus,Columbidae,Aves,Chordata,Chordata/Aves/Columbidae/Ptilinopus/Ptilinopus_melanospilus/1143515409.mp3
893489895,Phoenicurus phoenicurus,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_phoenicurus/893489895.mp3
1143514424,Agapornis roseicollis,Agapornis,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Agapornis/Agapornis_roseicollis/1143514424.mp3
779854416,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854416.mp3
779845703,Anser anser,Anser,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anser/Anser_anser/779845703.mp3
779858015,Ixobrychus sinensis,Ixobrychus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Ixobrychus/Ixobrychus_sinensis/779858015.mp3
779844478,Acrocephalus arundinaceus,Acrocephalus,Acrocephalidae,Aves,Chordata,Chordata/Aves/Acrocephalidae/Acrocephalus/Acrocephalus_arundinaceus/779844478.mp3
779850007,Chloris chloris,Chloris,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Chloris/Chloris_chloris/779850007.mp3
779853490,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853490.mp3
779869094,Tursiops truncatus,Tursiops,Delphinidae,Mammalia,Chordata,Chordata/Mammalia/Delphinidae/Tursiops/Tursiops_truncatus/779869094.mp3
779858031,Jynx torquilla,Jynx,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Jynx/Jynx_torquilla/779858031.mp3
779854891,Ficedula hypoleuca,Ficedula,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Ficedula/Ficedula_hypoleuca/779854891.mp3
1230055460,Carduelis carduelis,Carduelis,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Carduelis/Carduelis_carduelis/1230055460.mp3
779845093,Alligator mississippiensis,Alligator,Alligatoridae,Reptilia,Chordata,Chordata/Reptilia/Alligatoridae/Alligator/Alligator_mississippiensis/779845093.mp3
779858235,Lanius schach,Lanius,Laniidae,Aves,Chordata,Chordata/Aves/Laniidae/Lanius/Lanius_schach/779858235.mp3
779858639,Locustella luscinioides,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_luscinioides/779858639.mp3
779853082,Dryocopus martius,Dryocopus,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Dryocopus/Dryocopus_martius/779853082.mp3
991944209,Phoenicurus ochruros,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_ochruros/991944209.mp3
779853949,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853949.mp3
779866250,Spheniscus demersus,Spheniscus,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Spheniscus/Spheniscus_demersus/779866250.mp3
779862498,Penelopides panini,Penelopides,Bucerotidae,Aves,Chordata,Chordata/Aves/Bucerotidae/Penelopides/Penelopides_panini/779862498.mp3
893490401,Pongo pygmaeus,Pongo,Hominidae,Mammalia,Chordata,Chordata/Mammalia/Hominidae/Pongo/Pongo_pygmaeus/893490401.mp3
779853361,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853361.mp3
779847196,Botaurus stellaris,Botaurus,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Botaurus/Botaurus_stellaris/779847196.mp3
779864535,Pongo pygmaeus,Pongo,Hominidae,Mammalia,Chordata,Chordata/Mammalia/Hominidae/Pongo/Pongo_pygmaeus/779864535.mp3
779866057,Scolopax rusticola,Scolopax,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Scolopax/Scolopax_rusticola/779866057.mp3
779849614,Certhia familiaris,Certhia,Certhiidae,Aves,Chordata,Chordata/Aves/Certhiidae/Certhia/Certhia_familiaris/779849614.mp3
779853879,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853879.mp3
1052811477,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811477.mp3
779862991,Phoenicurus phoenicurus,Phoenicurus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Phoenicurus/Phoenicurus_phoenicurus/779862991.mp3
1269848120,Crex crex,Crex,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Crex/Crex_crex/1269848120.mp3
779866908,Sus scrofa,Sus,Suidae,Mammalia,Chordata,Chordata/Mammalia/Suidae/Sus/Sus_scrofa/779866908.mp3
779847448,Bucephala clangula,Bucephala,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Bucephala/Bucephala_clangula/779847448.mp3
1249269398,Sicalis flaveola,Sicalis,Thraupidae,Aves,Chordata,Chordata/Aves/Thraupidae/Sicalis/Sicalis_flaveola/1249269398.mp3
779866061,Scolopax rusticola,Scolopax,Scolopacidae,Aves,Chordata,Chordata/Aves/Scolopacidae/Scolopax/Scolopax_rusticola/779866061.mp3
1052807360,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1052807360.mp3
779867386,Sylvia melanocephala,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_melanocephala/779867386.mp3
1229954260,Polyplectron germaini,Polyplectron,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Polyplectron/Polyplectron_germaini/1229954260.mp3
779858042,Lagopus muta,Lagopus,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Lagopus/Lagopus_muta/779858042.mp3
779860933,Pachyptila belcheri,Pachyptila,Procellariidae,Aves,Chordata,Chordata/Aves/Procellariidae/Pachyptila/Pachyptila_belcheri/779860933.mp3
779858705,Lophochroa leadbeateri,Lophochroa,Cacatuidae,Aves,Chordata,Chordata/Aves/Cacatuidae/Lophochroa/Lophochroa_leadbeateri/779858705.mp3
1229954194,Pauxi unicornis,Pauxi,Cracidae,Aves,Chordata,Chordata/Aves/Cracidae/Pauxi/Pauxi_unicornis/1229954194.mp3
779849336,Carpodacus erythrinus,Carpodacus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Carpodacus/Carpodacus_erythrinus/779849336.mp3
779859265,Lycaon pictus,Lycaon,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Lycaon/Lycaon_pictus/779859265.mp3
779857015,Grus japonensis,Grus,Gruidae,Aves,Chordata,Chordata/Aves/Gruidae/Grus/Grus_japonensis/779857015.mp3
779853648,Emberiza hortulana,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_hortulana/779853648.mp3
893457307,Certhia familiaris,Certhia,Certhiidae,Aves,Chordata,Chordata/Aves/Certhiidae/Certhia/Certhia_familiaris/893457307.mp3
779862151,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/779862151.mp3
779860798,Oriolus oriolus,Oriolus,Oriolidae,Aves,Chordata,Chordata/Aves/Oriolidae/Oriolus/Oriolus_oriolus/779860798.mp3
779863454,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863454.mp3
779869195,Ursus arctos,Ursus,Ursidae,Mammalia,Chordata,Chordata/Mammalia/Ursidae/Ursus/Ursus_arctos/779869195.mp3
779847997,Canis aureus,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_aureus/779847997.mp3
779846123,Anthus pratensis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_pratensis/779846123.mp3
779846093,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846093.mp3
1229954432,Threskiornis spinicollis,Threskiornis,Threskiornithidae,Aves,Chordata,Chordata/Aves/Threskiornithidae/Threskiornis/Threskiornis_spinicollis/1229954432.mp3
1229650195,Caracara plancus,Caracara,Falconidae,Aves,Chordata,Chordata/Aves/Falconidae/Caracara/Caracara_plancus/1229650195.mp3
1228009939,Lorius domicella,Lorius,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Lorius/Lorius_domicella/1228009939.mp3
1052807425,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1052807425.mp3
779856058,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779856058.mp3
779865222,Rallus aquaticus,Rallus,Rallidae,Aves,Chordata,Chordata/Aves/Rallidae/Rallus/Rallus_aquaticus/779865222.mp3
779853482,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853482.mp3
1249269552,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1249269552.mp3
779866929,Sylvia atricapilla,Sylvia,Sylviidae,Aves,Chordata,Chordata/Aves/Sylviidae/Sylvia/Sylvia_atricapilla/779866929.mp3
779854245,Equus asinus,Equus,Equidae,Mammalia,Chordata,Chordata/Mammalia/Equidae/Equus/Equus_asinus/779854245.mp3
779863277,Phylloscopus sibillatrix,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_sibillatrix/779863277.mp3
779863236,Phylloscopus collybita,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_collybita/779863236.mp3
1229953163,Corvus corax,Corvus,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Corvus/Corvus_corax/1229953163.mp3
1143567681,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1143567681.mp3
1228010338,Trichoglossus forsteni,Trichoglossus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Trichoglossus/Trichoglossus_forsteni/1228010338.mp3
1143514931,Graydidascalus brachyurus,Graydidascalus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Graydidascalus/Graydidascalus_brachyurus/1143514931.mp3
779848970,Capra hircus,Capra,Bovidae,Mammalia,Chordata,Chordata/Mammalia/Bovidae/Capra/Capra_hircus/779848970.mp3
1099240388,Himantopus himantopus,Himantopus,Recurvirostridae,Aves,Chordata,Chordata/Aves/Recurvirostridae/Himantopus/Himantopus_himantopus/1099240388.mp3
779846294,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846294.mp3
779852870,Dryobates minor,Dryobates,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Dryobates/Dryobates_minor/779852870.mp3
779854452,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854452.mp3
1052813744,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/1052813744.mp3
1291660139,Phylloscopus sibillatrix,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_sibillatrix/1291660139.mp3
779846195,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846195.mp3
1062493090,Anthus pratensis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_pratensis/1062493090.mp3
779860247,Neofelis nebulosa,Neofelis,Felidae,Mammalia,Chordata,Chordata/Mammalia/Felidae/Neofelis/Neofelis_nebulosa/779860247.mp3
779850668,Chorthippus mollis,Chorthippus,Acrididae,Insecta,Arthropoda,Arthropoda/Insecta/Acrididae/Chorthippus/Chorthippus_mollis/779850668.mp3
1249269550,Turdus philomelos,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_philomelos/1249269550.mp3
1052807980,Garrulus glandarius,Garrulus,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Garrulus/Garrulus_glandarius/1052807980.mp3
779860332,Nucifraga caryocatactes,Nucifraga,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Nucifraga/Nucifraga_caryocatactes/779860332.mp3
779847931,Callithrix jacchus,Callithrix,Callitrichidae,Mammalia,Chordata,Chordata/Mammalia/Callitrichidae/Callithrix/Callithrix_jacchus/779847931.mp3
779868792,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868792.mp3
1229953707,Lophura nycthemera,Lophura,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Lophura/Lophura_nycthemera/1229953707.mp3
779858201,Lamprotornis superbus,Lamprotornis,Sturnidae,Aves,Chordata,Chordata/Aves/Sturnidae/Lamprotornis/Lamprotornis_superbus/779858201.mp3
1143515626,Tachybaptus ruficollis,Tachybaptus,Podicipedidae,Aves,Chordata,Chordata/Aves/Podicipedidae/Tachybaptus/Tachybaptus_ruficollis/1143515626.mp3
1249269304,Paroaria dominicana,Paroaria,Thraupidae,Aves,Chordata,Chordata/Aves/Thraupidae/Paroaria/Paroaria_dominicana/1249269304.mp3
779856037,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779856037.mp3
1229953296,Pitta caerulea,Pitta,Pittidae,Aves,Chordata,Chordata/Aves/Pittidae/Pitta/Pitta_caerulea/1229953296.mp3
779850469,Chorthippus brunneus,Chorthippus,Acrididae,Insecta,Arthropoda,Arthropoda/Insecta/Acrididae/Chorthippus/Chorthippus_brunneus/779850469.mp3
779860381,Nucifraga caryocatactes,Nucifraga,Corvidae,Aves,Chordata,Chordata/Aves/Corvidae/Nucifraga/Nucifraga_caryocatactes/779860381.mp3
779853605,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853605.mp3
1229954241,Picumnus minutissimus,Picumnus,Picidae,Aves,Chordata,Chordata/Aves/Picidae/Picumnus/Picumnus_minutissimus/1229954241.mp3
779849653,Cervus elaphus,Cervus,Cervidae,Mammalia,Chordata,Chordata/Mammalia/Cervidae/Cervus/Cervus_elaphus/779849653.mp3
779845251,Anas penelope,Anas,Anatidae,Aves,Chordata,Chordata/Aves/Anatidae/Anas/Anas_penelope/779845251.mp3
1269848179,Poecile montanus,Poecile,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Poecile/Poecile_montanus/1269848179.mp3
1229953752,Merops variegatus,Merops,Meropidae,Aves,Chordata,Chordata/Aves/Meropidae/Merops/Merops_variegatus/1229953752.mp3
779845944,Anthracoceros malayanus,Anthracoceros,Bucerotidae,Aves,Chordata,Chordata/Aves/Bucerotidae/Anthracoceros/Anthracoceros_malayanus/779845944.mp3
779849083,Caracara plancus,Caracara,Falconidae,Aves,Chordata,Chordata/Aves/Falconidae/Caracara/Caracara_plancus/779849083.mp3
779852135,Cyanistes caeruleus,Cyanistes,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Cyanistes/Cyanistes_caeruleus/779852135.mp3
779848857,Canis lupus,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_lupus/779848857.mp3
1143515110,Nemobius sylvestris,Nemobius,Trigonidiidae,Insecta,Arthropoda,Arthropoda/Insecta/Trigonidiidae/Nemobius/Nemobius_sylvestris/1143515110.mp3
779862793,Phylloscopus bonelli,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_bonelli/779862793.mp3
1052813202,Serinus serinus,Serinus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Serinus/Serinus_serinus/1052813202.mp3
1230056802,Estrilda astrild,Estrilda,Estrildidae,Aves,Chordata,Chordata/Aves/Estrildidae/Estrilda/Estrilda_astrild/1230056802.mp3
779845951,Anthus godlewskii,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_godlewskii/779845951.mp3
779868385,Tropicranus albocristatus,Tropicranus,Bucerotidae,Aves,Chordata,Chordata/Aves/Bucerotidae/Tropicranus/Tropicranus_albocristatus/779868385.mp3
779857592,Hippopotamus amphibius,Hippopotamus,Hippopotamidae,Mammalia,Chordata,Chordata/Mammalia/Hippopotamidae/Hippopotamus/Hippopotamus_amphibius/779857592.mp3
779846313,Anthus trivialis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_trivialis/779846313.mp3
779855312,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855312.mp3
779867655,Tamiasciurus hudsonicus,Tamiasciurus,Sciuridae,Mammalia,Chordata,Chordata/Mammalia/Sciuridae/Tamiasciurus/Tamiasciurus_hudsonicus/779867655.mp3
779855643,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855643.mp3
1143514763,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/1143514763.mp3
779855315,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855315.mp3
1229953278,Guttera pucherani,Guttera,Numididae,Aves,Chordata,Chordata/Aves/Numididae/Guttera/Guttera_pucherani/1229953278.mp3
1052810491,Lullula arborea,Lullula,Alaudidae,Aves,Chordata,Chordata/Aves/Alaudidae/Lullula/Lullula_arborea/1052810491.mp3
779855564,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855564.mp3
779855459,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855459.mp3
779854606,Eudyptes chrysocome,Eudyptes,Spheniscidae,Aves,Chordata,Chordata/Aves/Spheniscidae/Eudyptes/Eudyptes_chrysocome/779854606.mp3
1052811407,Parus major,Parus,Paridae,Aves,Chordata,Chordata/Aves/Paridae/Parus/Parus_major/1052811407.mp3
779854456,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/779854456.mp3
779846703,Ardea cinerea,Ardea,Ardeidae,Aves,Chordata,Chordata/Aves/Ardeidae/Ardea/Ardea_cinerea/779846703.mp3
779858614,Locustella fluviatilis,Locustella,Locustellidae,Aves,Chordata,Chordata/Aves/Locustellidae/Locustella/Locustella_fluviatilis/779858614.mp3
779848030,Canis latrans,Canis,Canidae,Mammalia,Chordata,Chordata/Mammalia/Canidae/Canis/Canis_latrans/779848030.mp3
1052807473,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/1052807473.mp3
1228009958,Melopsittacus undulatus,Melopsittacus,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Melopsittacus/Melopsittacus_undulatus/1228009958.mp3
779856009,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779856009.mp3
991879333,Carpodacus erythrinus,Carpodacus,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Carpodacus/Carpodacus_erythrinus/991879333.mp3
1230054143,Batis pririt,Batis,Platysteiridae,Aves,Chordata,Chordata/Aves/Platysteiridae/Batis/Batis_pririt/1230054143.mp3
779867419,Syncerus caffer,Syncerus,Bovidae,Mammalia,Chordata,Chordata/Mammalia/Bovidae/Syncerus/Syncerus_caffer/779867419.mp3
779847830,Cacatua goffiniana,Cacatua,Psittacidae,Aves,Chordata,Chordata/Aves/Psittacidae/Cacatua/Cacatua_goffiniana/779847830.mp3
779868520,Turdus merula,Turdus,Turdidae,Aves,Chordata,Chordata/Aves/Turdidae/Turdus/Turdus_merula/779868520.mp3
779860326,Nothocrax urumutum,Nothocrax,Cracidae,Aves,Chordata,Chordata/Aves/Cracidae/Nothocrax/Nothocrax_urumutum/779860326.mp3
779851701,Coturnix coturnix,Coturnix,Phasianidae,Aves,Chordata,Chordata/Aves/Phasianidae/Coturnix/Coturnix_coturnix/779851701.mp3
779846003,Anthus pratensis,Anthus,Motacillidae,Aves,Chordata,Chordata/Aves/Motacillidae/Anthus/Anthus_pratensis/779846003.mp3
1052806618,Erithacus rubecula,Erithacus,Muscicapidae,Aves,Chordata,Chordata/Aves/Muscicapidae/Erithacus/Erithacus_rubecula/1052806618.mp3
779863890,Phylloscopus trochilus,Phylloscopus,Phylloscopidae,Aves,Chordata,Chordata/Aves/Phylloscopidae/Phylloscopus/Phylloscopus_trochilus/779863890.mp3
779853489,Emberiza citrinella,Emberiza,Emberizidae,Aves,Chordata,Chordata/Aves/Emberizidae/Emberiza/Emberiza_citrinella/779853489.mp3
779855405,Fringilla coelebs,Fringilla,Fringillidae,Aves,Chordata,Chordata/Aves/Fringillidae/Fringilla/Fringilla_coelebs/779855405.mp3
